edge_uid,activity_type,hour,total_trip_count,forward_trip_count,reverse_trip_count,forward_people_count,reverse_people_count,forward_commute_trip_count,reverse_commute_trip_count,forward_leisure_trip_count,reverse_leisure_trip_count,forward_male_people_count,reverse_male_people_count,forward_female_people_count,reverse_female_people_count,forward_unspecified_people_count,reverse_unspecified_people_count,forward_18_34_people_count,reverse_18_34_people_count,forward_35_54_people_count,reverse_35_54_people_count,forward_55_64_people_count,reverse_55_64_people_count,forward_65_plus_people_count,reverse_65_plus_people_count,forward_average_speed_meters_per_second,reverse_average_speed_meters_per_second,osm_reference_id,ride_count,ebike_ride_count
411334646,"Ride,EBikeRide",2022-06-17T13,10,5,5,5,5,0,0,5,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,6.29,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-11-01T09,10,5,5,5,5,0,0,0,5,5,5,0,0,0,0,0,5,5,0,0,0,0,0,7.84,4.74,491212832,10,0
411334646,"Ride,EBikeRide",2022-07-01T17,30,20,10,20,10,5,0,15,5,15,5,5,5,0,0,10,5,10,5,0,0,0,0,6.71,6.17,491212832,30,0
411334646,"Ride,EBikeRide",2022-04-12T10,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6.8,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-10-11T14,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-04-16T15,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5.81,7.1,491212832,10,0
411334646,"Ride,EBikeRide",2022-07-17T08,30,10,20,10,15,0,0,10,20,10,10,0,0,0,0,5,5,5,5,0,0,0,0,6.55,7.27,491212832,30,0
411334646,"Ride,EBikeRide",2022-05-07T12,45,25,20,25,20,5,0,20,20,15,10,5,10,0,0,10,10,5,5,0,5,0,0,6.05,6.51,491212832,40,0
411334646,"Ride,EBikeRide",2022-01-27T08,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-10-28T19,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5.93,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-14T11,10,5,5,5,5,0,0,5,5,5,0,5,0,0,0,0,0,0,5,5,0,0,0,6.37,6.09,491212832,10,0
411334646,"Ride,EBikeRide",2022-10-05T07,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-29T09,25,10,15,10,15,0,5,10,10,5,10,5,5,0,0,5,5,5,5,0,0,0,0,6.46,6.47,491212832,25,0
411334646,"Ride,EBikeRide",2022-09-29T15,10,5,5,5,5,5,0,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,6.51,7.1,491212832,10,0
411334646,"Ride,EBikeRide",2022-02-26T14,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-19T15,15,10,5,5,5,5,0,5,5,5,5,5,0,0,0,5,0,5,5,0,0,0,0,6.18,5.93,491212832,15,0
411334646,"Ride,EBikeRide",2022-10-21T14,20,10,5,10,5,0,0,10,5,10,5,0,0,0,0,5,5,5,0,0,0,0,0,6.0,5.52,491212832,15,0
411334646,"Ride,EBikeRide",2022-04-10T12,40,20,20,20,20,0,0,20,20,15,20,5,5,0,0,10,10,10,10,0,0,0,0,6.66,6.1,491212832,40,0
411334646,"Ride,EBikeRide",2022-07-12T11,10,5,5,5,5,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5.14,6.14,491212832,10,0
411334646,"Ride,EBikeRide",2022-08-23T17,40,25,15,25,15,15,5,15,10,20,10,5,5,0,0,10,10,10,5,5,0,0,0,7.14,6.94,491212832,40,0
411334646,"Ride,EBikeRide",2022-02-28T18,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-02T14,10,5,5,5,5,0,0,5,5,5,5,5,0,0,0,5,5,0,0,0,0,0,0,6.41,7.45,491212832,10,0
411334646,"Ride,EBikeRide",2022-10-08T13,20,10,10,10,10,0,0,10,10,5,10,5,0,0,0,5,5,0,0,0,0,0,0,6.61,6.23,491212832,20,0
411334646,"Ride,EBikeRide",2022-04-01T07,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-10-27T18,10,5,5,5,5,5,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,6.5,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-04-07T17,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6.63,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-29T17,30,15,15,15,15,0,5,15,10,10,10,5,5,0,0,10,10,5,5,0,0,0,0,2.02,5.89,491212832,30,0
411334646,"Ride,EBikeRide",2022-09-15T19,15,10,5,10,5,0,0,5,5,5,5,0,5,0,0,5,5,0,5,0,0,0,0,6.62,5.49,491212832,15,0
411334646,"Ride,EBikeRide",2022-02-16T17,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-30T08,20,5,15,5,15,0,0,5,15,5,15,0,0,0,0,5,5,0,5,0,5,0,0,7.58,5.16,491212832,20,0
411334646,"Ride,EBikeRide",2022-05-13T16,15,10,5,10,5,5,0,5,5,10,5,0,0,0,0,5,5,5,0,0,0,0,0,6.92,7.21,491212832,15,0
411334646,"Ride,EBikeRide",2022-07-29T12,10,5,10,5,10,0,0,5,10,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0.0,6.36,491212832,15,0
411334646,"Ride,EBikeRide",2022-03-01T12,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-04T20,5,5,0,5,0,0,0,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,8.33,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-06-11T12,25,20,5,20,5,0,0,20,5,15,5,5,0,0,0,10,0,5,0,0,0,0,0,7.44,6.0,491212832,25,0
411334646,"Ride,EBikeRide",2022-06-22T05,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-02T20,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-02T16,20,15,10,15,10,5,0,5,5,10,5,0,5,0,0,5,0,10,5,0,0,0,0,8.27,5.75,491212832,20,0
411334646,"Ride,EBikeRide",2022-06-20T15,15,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,5,0,0,0,0,6.73,6.03,491212832,10,0
411334646,"Ride,EBikeRide",2022-02-20T13,15,10,5,10,5,0,0,10,5,5,5,5,0,0,0,5,0,5,0,0,0,0,0,7.0,3.6,491212832,15,0
411334646,"Ride,EBikeRide",2022-06-15T09,10,5,5,5,5,5,0,5,5,5,5,0,0,0,0,0,0,5,5,0,0,0,0,6.67,6.07,491212832,10,0
411334646,"Ride,EBikeRide",2022-02-26T17,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,4.35,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-06T13,20,5,10,5,5,0,0,5,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,5.82,491212832,15,0
411334646,"Ride,EBikeRide",2022-03-20T14,60,30,25,30,25,0,5,30,25,20,15,10,10,0,0,10,15,10,5,5,5,0,0,5.35,6.06,491212832,55,0
411334646,"Ride,EBikeRide",2022-08-04T06,10,5,5,5,5,0,5,5,0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,6.85,7.11,491212832,10,0
411334646,"Ride,EBikeRide",2022-03-23T17,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-10T07,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,0,0,5,0,0,0,0,8.25,5.65,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-18T18,25,15,10,15,10,0,0,15,10,10,5,5,0,0,0,5,5,10,5,0,0,0,0,6.64,6.79,491212832,25,0
411334646,"Ride,EBikeRide",2022-12-22T09,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-04T12,45,20,25,20,25,0,0,15,25,15,15,5,10,0,0,10,10,5,10,0,5,0,0,6.03,6.21,491212832,40,0
411334646,"Ride,EBikeRide",2022-05-22T14,20,15,10,15,10,0,0,15,5,10,5,5,0,0,0,5,5,5,0,0,0,0,0,5.83,6.32,491212832,25,0
411334646,"Ride,EBikeRide",2022-04-23T12,55,40,15,40,15,5,0,40,15,30,10,5,5,0,0,15,5,20,5,5,0,0,0,6.49,5.11,491212832,55,0
411334646,"Ride,EBikeRide",2022-09-30T17,30,25,5,25,5,5,0,20,5,20,5,5,0,0,0,10,5,5,0,5,0,0,0,6.69,5.91,491212832,30,0
411334646,"Ride,EBikeRide",2022-05-13T18,15,10,5,10,5,5,0,5,5,5,5,5,0,0,0,5,5,5,0,0,0,0,0,7.58,7.47,491212832,15,0
411334646,"Ride,EBikeRide",2022-10-25T10,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.4,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-14T20,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-18T09,20,10,10,10,10,0,0,10,10,5,10,0,5,0,0,0,10,5,0,0,0,0,0,7.01,5.87,491212832,20,0
411334646,"Ride,EBikeRide",2022-07-04T19,10,10,5,10,5,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6.65,0.0,491212832,15,0
411334646,"Ride,EBikeRide",2022-02-16T08,5,5,5,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-07-25T18,40,25,15,25,15,5,0,20,10,20,10,5,0,0,0,10,0,5,10,0,0,0,0,1.54,6.82,491212832,40,0
411334646,"Ride,EBikeRide",2022-05-10T13,10,10,0,10,0,5,0,10,0,10,0,0,0,0,0,5,0,5,0,0,0,0,0,7.64,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-08-04T13,15,10,5,10,5,0,5,10,5,10,5,0,5,0,0,5,5,0,0,0,0,0,0,5.77,5.5,491212832,15,0
411334646,"Ride,EBikeRide",2022-09-14T16,35,15,20,15,15,5,5,10,15,5,10,5,5,5,0,5,10,5,5,0,0,0,0,6.02,7.44,491212832,35,0
411334646,"Ride,EBikeRide",2022-06-19T11,30,20,10,20,10,0,0,20,10,10,5,5,5,0,0,5,5,10,0,5,0,0,0,6.37,5.1,491212832,30,0
411334646,"Ride,EBikeRide",2022-06-29T13,15,10,5,10,5,5,0,5,5,5,5,0,0,0,0,5,0,0,0,0,0,0,0,6.66,4.77,491212832,15,0
411334646,"Ride,EBikeRide",2022-06-21T18,20,15,5,15,5,5,5,10,5,10,5,5,0,0,0,10,5,5,5,0,0,0,0,7.73,5.47,491212832,20,0
411334646,"Ride,EBikeRide",2022-10-16T10,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,5.94,491212832,5,0
411334646,"Ride,EBikeRide",2022-03-16T12,10,5,5,5,5,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,7.09,5.89,491212832,10,0
411334646,"Ride,EBikeRide",2022-08-23T11,10,5,5,5,5,0,0,5,5,5,5,5,0,0,0,0,5,0,0,5,0,0,0,6.14,6.3,491212832,10,0
411334646,"Ride,EBikeRide",2022-06-09T12,15,5,10,5,10,0,0,5,10,5,5,0,0,0,0,5,5,5,5,0,0,0,0,6.47,6.17,491212832,15,0
411334646,"Ride,EBikeRide",2022-04-20T15,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-25T17,10,0,10,0,10,0,0,0,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0.0,6.58,491212832,10,0
411334646,"Ride,EBikeRide",2022-06-07T19,30,20,10,20,10,0,0,20,10,15,10,5,0,0,0,10,5,5,5,0,0,0,0,0.91,6.9,491212832,30,0
411334646,"Ride,EBikeRide",2022-07-03T14,30,15,15,15,15,0,5,15,10,10,10,5,5,0,0,10,5,5,5,0,0,0,0,5.34,5.32,491212832,30,0
411334646,"Ride,EBikeRide",2022-08-16T09,10,5,5,5,5,0,5,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,6.0,6.65,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-28T13,30,20,15,20,15,0,0,15,15,10,10,5,5,0,0,5,0,5,10,5,0,0,0,6.65,5.24,491212832,35,0
411334646,"Ride,EBikeRide",2022-11-09T19,5,5,5,5,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,8.09,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-31T08,15,5,10,5,10,0,5,0,5,5,5,0,0,0,0,0,5,0,5,0,0,0,0,6.94,7.08,491212832,15,0
411334646,"Ride,EBikeRide",2022-11-25T12,10,0,10,0,10,0,0,0,10,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0.0,5.44,491212832,10,0
411334646,"Ride,EBikeRide",2022-03-26T17,5,5,5,5,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.97,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-20T12,15,15,5,15,5,0,0,15,0,10,0,5,5,0,0,10,0,5,0,0,0,0,0,2.16,0.0,491212832,20,0
411334646,"Ride,EBikeRide",2022-04-25T18,15,5,10,5,10,0,0,0,10,0,5,0,0,0,0,5,5,0,5,0,0,0,0,6.76,6.59,491212832,15,0
411334646,"Ride,EBikeRide",2022-07-03T17,20,10,10,10,10,0,5,10,5,10,10,5,0,0,0,5,5,5,0,0,0,0,0,5.83,6.0,491212832,20,0
411334646,"Ride,EBikeRide",2022-07-23T10,40,20,20,20,20,5,0,15,20,15,15,5,5,0,0,10,10,5,5,0,5,0,0,5.91,6.21,491212832,40,0
411334646,"Ride,EBikeRide",2022-05-27T19,30,15,10,15,10,0,5,15,5,15,10,0,0,0,0,10,5,5,5,0,0,0,0,6.5,6.19,491212832,25,0
411334646,"Ride,EBikeRide",2022-04-29T16,30,20,10,20,10,0,0,20,10,15,5,5,0,0,0,10,5,5,0,0,0,0,0,5.98,6.93,491212832,30,0
411334646,"Ride,EBikeRide",2022-08-24T15,15,10,10,10,10,5,5,5,5,10,5,0,5,0,0,0,5,5,5,0,0,0,0,7.03,4.57,491212832,20,0
411334646,"Ride,EBikeRide",2022-05-06T10,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.8,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-13T18,15,10,5,10,5,5,0,5,5,5,5,0,0,0,0,0,5,5,0,0,0,0,0,6.61,4.28,491212832,15,0
411334646,"Ride,EBikeRide",2022-07-30T14,25,20,10,20,10,0,0,15,10,10,5,5,5,5,0,10,5,5,0,0,0,0,0,6.38,3.15,491212832,30,0
411334646,"Ride,EBikeRide",2022-06-04T17,15,5,10,5,10,0,0,5,10,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0.0,5.48,491212832,15,0
411334646,"Ride,EBikeRide",2022-05-07T17,25,20,10,20,10,0,0,15,10,15,5,0,5,0,0,10,5,5,0,5,0,0,0,5.96,5.15,491212832,30,0
411334646,"Ride,EBikeRide",2022-10-30T15,20,10,10,10,10,0,0,10,10,5,10,5,0,0,0,5,5,5,0,0,0,0,0,6.47,6.18,491212832,20,0
411334646,"Ride,EBikeRide",2022-09-08T11,15,10,5,10,5,0,0,5,5,0,0,5,5,0,0,0,0,5,0,0,0,0,0,6.56,6.5,491212832,15,0
411334646,"Ride,EBikeRide",2022-09-18T07,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,6.14,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-28T11,20,5,15,5,10,0,0,5,15,5,5,0,5,0,0,5,5,5,5,0,0,0,0,6.33,6.16,491212832,20,0
411334646,"Ride,EBikeRide",2022-10-11T09,10,5,5,5,5,5,5,0,0,5,5,0,5,0,0,0,5,5,0,0,0,0,0,6.5,4.75,491212832,10,0
411334646,"Ride,EBikeRide",2022-07-25T12,15,5,10,5,10,0,5,5,5,5,5,0,5,0,0,5,5,0,5,0,0,0,0,6.36,4.31,491212832,15,0
411334646,"Ride,EBikeRide",2022-05-29T20,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,7.4,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-23T13,5,5,5,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6.29,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-02-08T18,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-08T14,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-10T07,10,5,5,5,5,5,5,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,7.91,5.74,491212832,10,0
411334646,"Ride,EBikeRide",2022-06-27T15,20,15,5,15,5,5,0,10,5,10,5,0,0,0,0,5,5,5,5,0,0,0,0,6.33,6.2,491212832,20,0
411334646,"Ride,EBikeRide",2022-11-06T12,35,20,15,10,5,0,0,20,15,5,5,5,0,0,0,5,5,0,0,5,0,0,0,6.42,5.94,491212832,35,0
411334646,"Ride,EBikeRide",2022-11-20T16,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-24T20,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-02T19,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-19T08,15,10,5,10,5,5,5,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,7.08,6.85,491212832,15,0
411334646,"Ride,EBikeRide",2022-07-18T19,50,35,15,35,15,0,0,35,10,20,10,15,5,0,0,20,5,10,5,0,0,0,0,6.42,3.91,491212832,50,0
411334646,"Ride,EBikeRide",2022-09-16T22,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-13T06,10,5,10,5,10,0,5,5,5,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0.0,6.24,491212832,15,0
411334646,"Ride,EBikeRide",2022-10-22T08,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.67,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-06T14,10,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,6.76,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-11T21,5,5,5,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0.0,5.25,491212832,10,0
411334646,"Ride,EBikeRide",2022-06-22T16,25,15,10,15,10,5,5,10,5,10,5,0,5,0,0,5,0,5,5,0,0,0,0,6.99,6.67,491212832,20,0
411334646,"Ride,EBikeRide",2022-03-15T15,15,5,10,5,10,0,0,5,10,0,5,5,5,0,0,5,0,0,0,0,5,0,0,5.85,6.64,491212832,15,0
411334646,"Ride,EBikeRide",2022-09-21T16,20,5,15,5,15,5,5,5,10,5,10,0,5,0,0,5,5,0,5,0,0,0,0,7.47,6.44,491212832,20,0
411334646,"Ride,EBikeRide",2022-08-25T15,10,5,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6.29,6.18,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-24T19,10,10,0,10,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5.35,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-03-27T09,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-10-18T15,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-10T14,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-10T10,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.55,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-22T10,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,5,5,0,0,0,0,0,6.21,6.86,491212832,10,0
411334646,"Ride,EBikeRide",2022-07-02T16,25,20,5,20,5,5,0,15,5,15,5,5,0,0,0,10,5,5,0,0,0,0,0,6.12,5.31,491212832,25,0
411334646,"Ride,EBikeRide",2022-04-06T12,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.16,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-05T14,5,5,5,5,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,5.5,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-04T20,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6.31,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-17T06,10,5,5,5,5,0,5,5,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,7.42,7.63,491212832,10,0
411334646,"Ride,EBikeRide",2022-08-26T18,35,25,10,25,10,5,0,15,10,20,10,0,0,0,0,15,10,5,0,0,0,0,0,6.72,6.33,491212832,35,0
411334646,"Ride,EBikeRide",2022-07-27T11,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-01T09,10,5,5,5,5,0,0,5,5,5,5,0,5,0,0,5,0,0,5,0,0,0,0,6.51,6.62,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-24T12,15,10,5,10,5,5,0,5,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,7.23,6.44,491212832,15,0
411334646,"Ride,EBikeRide",2022-06-21T07,25,10,15,10,15,5,5,5,10,5,10,0,5,0,0,5,5,0,5,0,5,0,0,7.22,5.92,491212832,25,0
411334646,"Ride,EBikeRide",2022-11-12T09,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-29T15,25,15,5,15,5,0,0,15,5,10,5,5,0,0,0,5,5,10,0,0,0,0,0,6.76,7.27,491212832,20,0
411334646,"Ride,EBikeRide",2022-02-27T15,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5.78,6.85,491212832,10,0
411334646,"Ride,EBikeRide",2022-07-10T06,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-02T08,15,5,10,5,10,5,5,0,0,5,5,0,0,0,0,0,5,5,5,0,0,0,0,6.41,5.38,491212832,15,0
411334646,"Ride,EBikeRide",2022-10-16T17,5,5,5,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-04-01T13,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,6.77,4.99,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-15T08,20,10,10,10,10,0,0,10,10,10,5,0,0,0,0,5,5,5,0,0,0,0,0,5.96,6.95,491212832,20,0
411334646,"Ride,EBikeRide",2022-05-17T11,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6.08,5.74,491212832,10,0
411334646,"Ride,EBikeRide",2022-10-22T15,35,20,10,20,10,0,0,20,10,20,5,5,5,0,0,10,0,10,5,0,0,0,0,6.45,5.02,491212832,30,0
411334646,"Ride,EBikeRide",2022-11-22T18,10,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-11T19,25,15,10,15,10,5,0,10,10,5,5,5,5,0,0,10,5,5,5,0,0,0,0,6.81,6.66,491212832,25,0
411334646,"Ride,EBikeRide",2022-06-25T06,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,8.22,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-25T17,30,20,15,20,15,5,0,10,15,10,15,5,0,0,0,10,10,5,5,0,0,0,0,6.74,7.39,491212832,35,0
411334646,"Ride,EBikeRide",2022-06-27T10,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-14T18,15,5,5,5,5,5,5,5,5,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0.55,6.72,491212832,10,0
411334646,"Ride,EBikeRide",2022-08-02T08,25,10,15,10,15,5,10,5,5,10,10,0,0,0,0,5,5,5,10,0,0,0,0,7.03,6.37,491212832,25,0
411334646,"Ride,EBikeRide",2022-08-26T20,10,5,5,5,5,0,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,7.11,4.88,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-15T14,15,5,10,5,10,0,0,5,5,5,5,0,5,0,0,0,5,0,0,0,0,0,0,5.48,5.06,491212832,15,0
411334646,"Ride,EBikeRide",2022-03-29T14,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,6.22,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-26T15,30,10,20,10,20,0,0,10,15,10,10,5,5,0,0,5,15,5,5,0,0,0,0,4.54,5.01,491212832,30,0
411334646,"Ride,EBikeRide",2022-11-09T08,10,5,5,5,5,5,5,0,0,0,5,5,0,0,0,5,0,0,5,0,0,0,0,4.1,5.89,491212832,10,0
