"Location","Year","Series","Series Code","Month","Permits"
"Madison, WI",2001,"Total Units",1.0,1.0,301.0
"Madison, WI",2001,"Total Units",1.0,2.0,434.0
"Madison, WI",2001,"Total Units",1.0,3.0,288.0
"Madison, WI",2001,"Total Units",1.0,4.0,391.0
"Madison, WI",2001,"Total Units",1.0,5.0,455.0
"Madison, WI",2001,"Total Units",1.0,6.0,273.0
"Madison, WI",2001,"Total Units",1.0,7.0,512.0
"Madison, WI",2001,"Total Units",1.0,8.0,449.0
"Madison, WI",2001,"Total Units",1.0,9.0,403.0
"Madison, WI",2001,"Total Units",1.0,10.0,476.0
"Madison, WI",2001,"Total Units",1.0,11.0,573.0
"Madison, WI",2001,"Total Units",1.0,12.0,281.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,1.0,176.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,2.0,165.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,3.0,231.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,4.0,230.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,5.0,254.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,6.0,205.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,7.0,212.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,8.0,219.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,9.0,189.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,10.0,182.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,11.0,184.0
"Madison, WI",2001,"Units in Single-Family Structures",2.0,12.0,163.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,1.0,125.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,2.0,269.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,3.0,57.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,4.0,161.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,5.0,201.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,6.0,68.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,7.0,300.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,8.0,230.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,9.0,214.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,10.0,294.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,11.0,389.0
"Madison, WI",2001,"Units in All Multi-Family Structures",3.0,12.0,118.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,1.0,14.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,2.0,16.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,3.0,30.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,4.0,22.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,5.0,26.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,6.0,18.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,7.0,12.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,8.0,28.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,9.0,32.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,10.0,26.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,11.0,12.0
"Madison, WI",2001,"Units in 2-unit Multi-Family Structures",4.0,12.0,10.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,15.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,19.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,19.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,33.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,34.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,38.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,16.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,26.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,45.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,18.0
"Madison, WI",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,16.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,111.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,238.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,8.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,120.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,142.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,16.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,250.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,186.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,156.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,223.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,359.0
"Madison, WI",2001,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,92.0
"Madison, WI",2002,"Total Units",1.0,1.0,269.0
"Madison, WI",2002,"Total Units",1.0,2.0,214.0
"Madison, WI",2002,"Total Units",1.0,3.0,288.0
"Madison, WI",2002,"Total Units",1.0,4.0,501.0
"Madison, WI",2002,"Total Units",1.0,5.0,370.0
"Madison, WI",2002,"Total Units",1.0,6.0,431.0
"Madison, WI",2002,"Total Units",1.0,7.0,376.0
"Madison, WI",2002,"Total Units",1.0,8.0,426.0
"Madison, WI",2002,"Total Units",1.0,9.0,502.0
"Madison, WI",2002,"Total Units",1.0,10.0,478.0
"Madison, WI",2002,"Total Units",1.0,11.0,237.0
"Madison, WI",2002,"Total Units",1.0,12.0,359.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,1.0,195.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,2.0,167.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,3.0,234.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,4.0,262.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,5.0,262.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,6.0,215.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,7.0,245.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,8.0,233.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,9.0,215.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,10.0,261.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,11.0,165.0
"Madison, WI",2002,"Units in Single-Family Structures",2.0,12.0,169.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,1.0,74.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,2.0,47.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,3.0,54.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,4.0,239.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,5.0,108.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,6.0,216.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,7.0,131.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,8.0,193.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,9.0,287.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,10.0,217.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,11.0,72.0
"Madison, WI",2002,"Units in All Multi-Family Structures",3.0,12.0,190.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,1.0,8.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,2.0,8.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,3.0,22.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,4.0,16.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,5.0,10.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,6.0,12.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,7.0,16.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,8.0,6.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,9.0,10.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,10.0,26.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,11.0,20.0
"Madison, WI",2002,"Units in 2-unit Multi-Family Structures",4.0,12.0,16.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,3.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,16.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,20.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,32.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,19.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,26.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,38.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,22.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,30.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,16.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,15.0
"Madison, WI",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,21.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,63.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,23.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,12.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,191.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,79.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,178.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,77.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,165.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,247.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,175.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,37.0
"Madison, WI",2002,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,153.0
"Madison, WI",2003,"Total Units",1.0,1.0,399.0
"Madison, WI",2003,"Total Units",1.0,2.0,424.0
"Madison, WI",2003,"Total Units",1.0,3.0,377.0
"Madison, WI",2003,"Total Units",1.0,4.0,519.0
"Madison, WI",2003,"Total Units",1.0,5.0,386.0
"Madison, WI",2003,"Total Units",1.0,6.0,382.0
"Madison, WI",2003,"Total Units",1.0,7.0,456.0
"Madison, WI",2003,"Total Units",1.0,8.0,380.0
"Madison, WI",2003,"Total Units",1.0,9.0,464.0
"Madison, WI",2003,"Total Units",1.0,10.0,604.0
"Madison, WI",2003,"Total Units",1.0,11.0,563.0
"Madison, WI",2003,"Total Units",1.0,12.0,473.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,1.0,223.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,2.0,160.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,3.0,204.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,4.0,258.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,5.0,238.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,6.0,298.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,7.0,286.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,8.0,205.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,9.0,243.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,10.0,305.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,11.0,238.0
"Madison, WI",2003,"Units in Single-Family Structures",2.0,12.0,228.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,1.0,176.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,2.0,264.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,3.0,173.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,4.0,261.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,5.0,148.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,6.0,84.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,7.0,170.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,8.0,175.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,9.0,221.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,10.0,299.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,11.0,325.0
"Madison, WI",2003,"Units in All Multi-Family Structures",3.0,12.0,245.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,1.0,26.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,2.0,16.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,3.0,12.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,4.0,38.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,5.0,26.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,6.0,8.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,8.0,28.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,9.0,16.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,10.0,28.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,11.0,20.0
"Madison, WI",2003,"Units in 2-unit Multi-Family Structures",4.0,12.0,20.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,19.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,8.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,19.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,63.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,26.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,7.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,8.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,24.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,33.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,24.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,15.0
"Madison, WI",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,16.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,131.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,240.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,142.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,160.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,96.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,69.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,162.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,123.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,172.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,247.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,290.0
"Madison, WI",2003,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,209.0
"Madison, WI",2004,"Total Units",1.0,1.0,400.0
"Madison, WI",2004,"Total Units",1.0,2.0,338.0
"Madison, WI",2004,"Total Units",1.0,3.0,411.0
"Madison, WI",2004,"Total Units",1.0,4.0,490.0
"Madison, WI",2004,"Total Units",1.0,5.0,413.0
"Madison, WI",2004,"Total Units",1.0,6.0,515.0
"Madison, WI",2004,"Total Units",1.0,7.0,530.0
"Madison, WI",2004,"Total Units",1.0,8.0,466.0
"Madison, WI",2004,"Total Units",1.0,9.0,641.0
"Madison, WI",2004,"Total Units",1.0,10.0,489.0
"Madison, WI",2004,"Total Units",1.0,11.0,384.0
"Madison, WI",2004,"Total Units",1.0,12.0,460.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,1.0,174.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,2.0,209.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,3.0,304.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,4.0,359.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,5.0,316.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,6.0,349.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,7.0,313.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,8.0,311.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,9.0,306.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,10.0,281.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,11.0,240.0
"Madison, WI",2004,"Units in Single-Family Structures",2.0,12.0,248.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,1.0,226.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,2.0,129.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,3.0,107.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,4.0,131.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,5.0,97.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,6.0,166.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,7.0,217.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,8.0,155.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,9.0,335.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,10.0,208.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,11.0,144.0
"Madison, WI",2004,"Units in All Multi-Family Structures",3.0,12.0,212.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,1.0,4.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,2.0,16.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,3.0,20.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,4.0,38.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,5.0,34.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,6.0,30.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,7.0,26.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,8.0,22.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,9.0,36.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,10.0,18.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,11.0,26.0
"Madison, WI",2004,"Units in 2-unit Multi-Family Structures",4.0,12.0,26.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,45.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,23.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,23.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,28.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,25.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,15.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,24.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,22.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,31.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,43.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,43.0
"Madison, WI",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,47.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,177.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,90.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,64.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,65.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,38.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,121.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,167.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,111.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,268.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,147.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,75.0
"Madison, WI",2004,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,139.0
"Madison, WI",2005,"Total Units",1.0,1.0,358.0
"Madison, WI",2005,"Total Units",1.0,2.0,273.0
"Madison, WI",2005,"Total Units",1.0,3.0,417.0
"Madison, WI",2005,"Total Units",1.0,4.0,381.0
"Madison, WI",2005,"Total Units",1.0,5.0,563.0
"Madison, WI",2005,"Total Units",1.0,6.0,546.0
"Madison, WI",2005,"Total Units",1.0,7.0,400.0
"Madison, WI",2005,"Total Units",1.0,8.0,367.0
"Madison, WI",2005,"Total Units",1.0,9.0,688.0
"Madison, WI",2005,"Total Units",1.0,10.0,621.0
"Madison, WI",2005,"Total Units",1.0,11.0,451.0
"Madison, WI",2005,"Total Units",1.0,12.0,220.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,1.0,150.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,2.0,195.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,3.0,285.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,4.0,288.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,5.0,318.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,6.0,290.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,7.0,273.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,8.0,303.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,9.0,267.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,10.0,268.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,11.0,246.0
"Madison, WI",2005,"Units in Single-Family Structures",2.0,12.0,127.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,1.0,208.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,2.0,78.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,3.0,132.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,4.0,93.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,5.0,245.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,6.0,256.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,7.0,127.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,8.0,64.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,9.0,421.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,10.0,353.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,11.0,205.0
"Madison, WI",2005,"Units in All Multi-Family Structures",3.0,12.0,93.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,1.0,2.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,2.0,6.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,3.0,32.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,4.0,34.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,5.0,34.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,6.0,10.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,7.0,18.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,8.0,32.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,9.0,18.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,10.0,26.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,11.0,28.0
"Madison, WI",2005,"Units in 2-unit Multi-Family Structures",4.0,12.0,30.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,6.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,8.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,32.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,38.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,25.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,22.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,15.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,16.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,26.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,25.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,26.0
"Madison, WI",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,18.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,200.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,64.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,68.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,21.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,186.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,224.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,94.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,16.0
"Madison, WI",2005,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,377.0
